应付金额,实际金额,商品,支付时间,地点
5.5,5.5,统一来一桶香辣老坛酸菜牛肉面,2017/6/7 23:26,E
5.5,5.5,统一来一桶香辣老坛酸菜牛肉面,2017/6/7 23:39,E
2.0,2.0,鸡爪,2017/6/7 23:40,E
2.0,2.0,鸡爪,2017/6/8 0:23,E
3.0,3.0,统一冰红茶,2017/6/8 2:27,E
3.0,3.0,统一冰红茶,2017/6/8 3:46,E
5.5,5.5,统一阿萨姆奶茶,2017/6/8 7:51,E
5.0,5.0,好吃点,2017/6/8 7:53,E
5.5,5.5,统一阿萨姆奶茶,2017/6/8 7:57,E
5.5,5.5,统一阿萨姆奶茶,2017/6/8 7:58,E
5.5,5.5,统一阿萨姆奶茶,2017/6/8 8:03,E
5.5,5.5,统一阿萨姆奶茶,2017/6/8 8:22,E
4.0,4.0,脉动,2017/6/8 8:23,E
4.5,4.5,40g乐事美国经典原味,2017/6/8 8:49,E
4.5,4.5,65g卫龙亲嘴豆皮,2017/6/8 9:01,E
4.5,4.5,营养快线,2017/6/8 9:08,E
4.5,4.5,78g卫龙亲嘴语辣条,2017/6/8 9:18,E
2.5,2.5,250ml统一麦香奶茶,2017/6/8 9:24,E
1.0,1.0,手撕素肉排,2017/6/8 9:24,E
3.5,3.5,600ml可口可乐,2017/6/8 9:31,E
5.0,5.0,好吃点,2017/6/8 9:31,E
5.5,5.5,统一阿萨姆奶茶,2017/6/8 9:46,E
3.0,3.0,40g双汇玉米热狗肠,2017/6/8 9:54,E
3.0,3.0,可口可乐最新款,2017/6/8 9:54,E
5.5,5.5,统一阿萨姆奶茶,2017/6/8 11:39,E
3.0,3.0,雪碧最新款,2017/6/8 11:55,E
5.5,5.5,统一阿萨姆奶茶,2017/6/8 12:02,E
7.0,7.0,泰奇八宝粥,2017/6/8 12:20,E
5.0,5.0,250ml维他原味豆奶,2017/6/8 12:24,E
3.0,3.0,怡宝纯净水,2017/6/8 12:24,E
3.0,3.0,雪碧（500ml）,2017/6/8 12:26,E
3.5,3.5,600ml可口可乐,2017/6/8 12:28,E
3.0,3.0,怡宝纯净水,2017/6/8 12:28,E
3.5,3.5,维他奶（巧克力味）,2017/6/8 12:47,E
7.0,7.0,泰奇八宝粥,2017/6/8 13:17,E
6.0,6.0,268ml雀巢咖啡丝滑拿铁,2017/6/8 13:23,E
4.5,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/6/8 13:23,E
4.0,4.0,银鹭八宝粥,2017/6/8 13:23,E
3.0,3.0,伊利优酸乳,2017/6/8 13:25,E
3.0,3.0,雪碧（500ml）,2017/6/8 13:33,E
3.0,3.0,可口可乐最新款,2017/6/8 13:39,E
3.0,3.0,可口可乐最新款,2017/6/8 14:08,E
7.0,7.0,泰奇八宝粥,2017/6/8 14:12,E
7.0,7.0,泰奇八宝粥,2017/6/8 14:40,E
7.0,7.0,泰奇八宝粥,2017/6/8 15:37,E
3.0,3.0,40g双汇玉米热狗肠,2017/6/8 15:38,E
3.0,3.0,怡宝纯净水,2017/6/8 15:38,E
7.0,7.0,泰奇八宝粥,2017/6/8 15:40,E
2.0,2.0,鸭翅,2017/6/8 15:54,E
3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017/6/8 16:03,E
4.0,4.0,王老吉（500ml）,2017/6/8 16:06,E
4.0,4.0,150g健能酸奶原味,2017/6/8 16:08,E
4.5,4.5,80g香飘飘椰果奶茶原味,2017/6/8 16:26,E
3.0,3.0,怡宝纯净水,2017/6/8 16:29,E
3.6,3.6,32g卫龙亲嘴烧红烧牛肉味,2017/6/8 17:03,E
3.0,3.0,印尼芝士威化饼干,2017/6/8 17:09,E
18.0,18.0,250ml燕塘原味酸奶,2017/6/8 17:26,E
3.0,3.0,怡宝纯净水,2017/6/8 17:26,E
4.5,4.5,80g香飘飘椰果奶茶麦香味,2017/6/8 17:47,E
3.0,3.0,雪碧最新款,2017/6/8 17:47,E
3.0,3.0,雪碧最新款,2017/6/8 18:01,E
3.0,3.0,雪碧最新款,2017/6/8 18:05,E
3.0,3.0,怡宝纯净水,2017/6/8 18:12,E
3.0,3.0,怡宝纯净水,2017/6/8 18:17,E
7.0,7.0,泰奇八宝粥,2017/6/8 18:39,E
3.6,3.6,32g卫龙亲嘴烧川香味,2017/6/8 18:56,E
5.0,5.0,顺宝九制梅,2017/6/8 19:05,E
2.5,2.5,500ml恒大冰泉矿泉水,2017/6/8 19:06,E
3.5,3.5,王老吉（罐）,2017/6/8 19:06,E
5.0,5.0,顺宝九制梅,2017/6/8 19:08,E
5.0,5.0,顺宝九制梅,2017/6/8 19:44,E
3.0,3.0,40g双汇玉米热狗肠,2017/6/8 19:59,E
3.0,3.0,怡宝纯净水,2017/6/8 19:59,E
2.0,2.0,双汇玉米热狗肠,2017/6/8 20:28,E
2.0,2.0,双汇玉米热狗肠,2017/6/8 20:39,E
3.0,3.0,怡宝纯净水,2017/6/8 20:41,E
3.0,3.0,40g双汇玉米热狗肠,2017/6/8 20:43,E
3.0,3.0,怡宝纯净水,2017/6/8 20:43,E
3.0,3.0,怡宝纯净水,2017/6/8 20:48,E
3.0,3.0,怡宝纯净水,2017/6/8 20:56,E
2.0,2.0,双汇玉米热狗肠,2017/6/8 21:01,E
2.0,2.0,双汇玉米热狗肠,2017/6/8 21:13,E
2.0,2.0,双汇玉米热狗肠,2017/6/8 21:27,E
4.5,4.5,250ml燕塘原味酸奶,2017/6/8 21:33,E
2.0,2.0,双汇玉米热狗肠,2017/6/8 22:14,E
2.0,2.0,双汇玉米热狗肠,2017/6/8 22:15,E
3.0,3.0,统一冰红茶,2017/6/8 23:07,E
2.0,2.0,双汇玉米热狗肠,2017/6/8 23:11,E
2.0,2.0,双汇玉米热狗肠,2017/6/8 23:13,E
4.0,4.0,双汇玉米热狗肠,2017/6/8 23:34,E
4.0,4.0,双汇玉米热狗肠,2017/6/9 0:16,E
2.0,2.0,双汇玉米热狗肠,2017/6/9 0:29,E
2.0,2.0,双汇玉米热狗肠,2017/6/9 1:38,E
4.0,4.0,双汇玉米热狗肠,2017/6/9 2:41,E
2.0,2.0,双汇玉米热狗肠,2017/6/9 2:58,E
2.0,2.0,双汇玉米热狗肠,2017/6/9 3:37,E
3.0,3.0,统一冰红茶,2017/6/9 4:46,E
2.0,2.0,双汇玉米热狗肠,2017/6/9 7:02,E
3.0,3.0,印尼芝士威化饼干,2017/6/9 7:40,E
2.5,2.5,伊利优酸乳,2017/6/9 7:42,E
2.0,2.0,双汇玉米热狗肠,2017/6/9 7:53,E
3.0,3.0,雪碧（500ml）,2017/6/9 9:19,E
2.0,2.0,双汇玉米热狗肠,2017/6/9 9:20,E
2.0,2.0,双汇玉米热狗肠,2017/6/9 11:58,E
2.0,2.0,双汇玉米热狗肠,2017/6/9 12:06,E
3.0,3.0,58g丽芝士纳宝帝奶酪威化饼干,2017/6/9 12:19,E
2.0,2.0,香脆肠,2017/6/9 12:28,E
2.0,2.0,香脆肠,2017/6/9 12:29,E
3.0,3.0,卫龙大面筋,2017/6/9 13:27,E
3.0,3.0,40g双汇玉米热狗肠,2017/6/9 13:28,E
2.0,2.0,怡宝纯净水,2017/6/9 13:28,E
6.0,6.0,红牛,2017/6/9 13:29,E
2.0,2.0,双汇玉米热狗肠,2017/6/9 13:32,E
3.0,3.0,怡宝纯净水,2017/6/9 14:06,E
3.0,3.0,怡宝纯净水,2017/6/9 14:20,E
4.5,4.5,250ml燕塘甜牛奶,2017/6/9 14:27,E
3.0,3.0,40g双汇玉米热狗肠,2017/6/9 14:53,E
3.0,3.0,怡宝纯净水,2017/6/9 14:53,E
3.0,3.0,70g乖媳妇野山泡椒凤爪,2017/6/9 15:06,E
3.0,3.0,40g双汇玉米热狗肠,2017/6/9 15:07,E
2.0,2.0,双汇玉米热狗肠,2017/6/9 15:14,E
2.0,2.0,双汇玉米热狗肠,2017/6/9 15:15,E
4.5,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/6/9 15:18,E
3.0,3.0,40g双汇玉米热狗肠,2017/6/9 15:34,E
3.0,3.0,怡宝纯净水,2017/6/9 15:34,E
3.0,3.0,怡宝纯净水,2017/6/9 16:02,E
3.0,3.0,怡宝纯净水,2017/6/9 16:16,E
3.0,3.0,怡宝纯净水,2017/6/9 16:17,E
3.5,3.5,丽芝士纳宝帝奶酪威化饼干,2017/6/9 16:20,E
4.0,4.0,220g宝丰龙龟苓膏,2017/6/9 16:21,E
4.5,4.5,600ml脉动青柠,2017/6/9 16:54,E
3.0,3.0,怡宝纯净水,2017/6/9 16:54,E
2.0,2.0,双汇玉米热狗肠,2017/6/9 16:55,E
3.0,3.0,40g双汇玉米热狗肠,2017/6/9 17:33,E
3.0,3.0,怡宝纯净水,2017/6/9 17:33,E
3.0,3.0,40g双汇玉米热狗肠,2017/6/9 17:34,E
3.0,3.0,怡宝纯净水,2017/6/9 17:34,E
5.5,5.5,205g伊利安慕希原味,2017/6/9 17:35,E
3.0,3.0,250ml维他奶巧克力味,2017/6/9 17:35,E
3.0,3.0,怡宝纯净水,2017/6/9 17:35,E
3.0,3.0,70g乖媳妇野山泡椒凤爪,2017/6/9 17:36,E
3.0,3.0,怡宝纯净水,2017/6/9 17:36,E
3.5,3.5,东鹏特饮,2017/6/9 17:37,E
3.5,3.5,东鹏特饮,2017/6/9 17:51,E
4.5,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/6/9 18:47,E
3.0,3.0,雪碧（500ml）,2017/6/9 19:03,E
1.2,1.2,手撕素肉排,2017/6/9 20:04,E
4.8,4.8,诗竹竹纤维面巾纸,2017/6/9 20:39,E
3.0,3.0,怡宝纯净水,2017/6/9 20:53,E
5.0,5.0,85g统一老坛酸菜牛肉面,2017/6/9 21:09,E
3.0,3.0,怡宝纯净水,2017/6/9 21:09,E
4.0,4.0,上好佳田园薯片,2017/6/9 21:11,E
3.0,3.0,怡宝纯净水,2017/6/9 21:23,E
4.0,4.0,上好佳田园薯片,2017/6/9 21:31,E
2.5,2.5,145ml旺仔牛奶盒装,2017/6/9 21:32,E
3.0,3.0,怡宝纯净水,2017/6/9 21:32,E
4.0,4.0,上好佳田园薯片,2017/6/9 21:34,E
3.0,3.0,40g双汇玉米热狗肠,2017/6/9 21:53,E
3.0,3.0,怡宝纯净水,2017/6/9 21:53,E
4.0,4.0,上好佳田园薯片,2017/6/9 21:56,E
1.0,1.0,小鱼仔,2017/6/9 22:08,E
3.0,3.0,怡宝纯净水,2017/6/9 22:14,E
8.0,8.0,上好佳田园薯片,2017/6/9 22:23,E
3.0,3.0,怡宝纯净水,2017/6/9 22:29,E
3.0,3.0,250ml维他柠檬茶,2017/6/9 22:41,E
3.0,3.0,伊利优酸乳,2017/6/9 22:41,E
4.0,4.0,上好佳田园薯片,2017/6/9 23:11,E
8.0,8.0,上好佳田园薯片,2017/6/9 23:16,E
4.0,4.0,上好佳田园薯片,2017/6/9 23:24,E
4.0,4.0,上好佳田园薯片,2017/6/9 23:32,E
4.0,4.0,日式鱼果,2017/6/9 23:33,E
4.0,4.0,日式鱼果,2017/6/9 23:41,E
4.0,4.0,日式鱼果,2017/6/10 0:21,E
12.0,12.0,160g盼盼手撕面包,2017/6/10 1:53,E
3.0,3.0,怡宝纯净水,2017/6/10 1:53,E
3.0,3.0,40g双汇玉米热狗肠,2017/6/10 2:08,E
3.0,3.0,怡宝纯净水,2017/6/10 2:08,E
4.0,4.0,日式鱼果,2017/6/10 2:15,E
4.0,4.0,日式鱼果,2017/6/10 3:40,E
3.0,3.0,怡宝纯净水,2017/6/10 3:41,E
4.5,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/6/10 4:39,E
3.0,3.0,怡宝纯净水,2017/6/10 4:39,E
12.5,12.5,100g*5瓶益力多,2017/6/10 4:40,E
3.0,3.0,怡宝纯净水,2017/6/10 4:40,E
3.0,3.0,40g双汇玉米热狗肠,2017/6/10 5:26,E
3.0,3.0,怡宝纯净水,2017/6/10 5:26,E
3.0,3.0,怡宝纯净水,2017/6/10 5:56,E
3.0,3.0,40g双汇玉米热狗肠,2017/6/10 7:04,E
3.0,3.0,怡宝纯净水,2017/6/10 7:04,E
7.5,7.5,雀巢咖啡,2017/6/10 7:24,E
15.0,15.0,雀巢咖啡,2017/6/10 7:28,E
7.5,7.5,雀巢咖啡,2017/6/10 7:32,E
3.5,3.5,王老吉（罐）,2017/6/10 7:33,E
7.5,7.5,雀巢咖啡,2017/6/10 7:52,E
7.5,7.5,雀巢咖啡,2017/6/10 7:54,E
7.5,7.5,雀巢咖啡,2017/6/10 7:57,E
15.0,15.0,雀巢咖啡,2017/6/10 8:17,E
15.0,15.0,雀巢咖啡,2017/6/10 9:11,E
3.0,3.0,40g双汇玉米热狗肠,2017/6/10 9:13,E
3.0,3.0,怡宝纯净水,2017/6/10 9:13,E
7.5,7.5,雀巢咖啡,2017/6/10 9:48,E
3.0,3.0,怡宝纯净水,2017/6/10 9:54,E
4.0,4.0,盼盼手撕面包,2017/6/10 10:24,E
4.0,4.0,盼盼手撕面包,2017/6/10 10:27,E
5.5,5.5,农夫果园,2017/6/10 11:22,E
3.5,3.5,维他原味豆奶,2017/6/10 11:25,E
5.5,5.5,农夫果园,2017/6/10 11:27,E
2.0,2.0,伊利优酸乳,2017/6/10 11:39,E
1.0,1.0,手撕素肉排,2017/6/10 11:40,E
2.0,2.0,伊利优酸乳,2017/6/10 11:41,E
11.0,11.0,农夫果园,2017/6/10 11:50,E
4.0,4.0,营养快线,2017/6/10 11:51,E
11.0,11.0,农夫果园,2017/6/10 12:00,E
5.5,5.5,268ml雀巢咖啡丝滑拿铁,2017/6/10 12:04,E
3.0,3.0,可口可乐最新款,2017/6/10 12:04,E
11.0,11.0,农夫果园,2017/6/10 12:06,E
3.5,3.5,250ml燕塘原味酸奶,2017/6/10 12:07,E
3.0,3.0,怡宝纯净水,2017/6/10 12:48,E
3.0,3.0,茉莉蜜茶,2017/6/10 12:49,E
3.0,3.0,250ml维他原味豆奶,2017/6/10 13:34,E
1.6,1.6,咪咪虾条马来西亚风味,2017/6/10 13:46,E
0.8,0.8,咪咪虾条马来西亚风味,2017/6/10 14:12,E
1.6,1.6,咪咪虾条马来西亚风味,2017/6/10 14:15,E
0.8,0.8,咪咪虾条马来西亚风味,2017/6/10 14:34,E
4.5,4.5,250ml燕塘红枣牛奶,2017/6/10 14:50,E
4.0,4.0,阿萨姆奶茶,2017/6/10 14:51,E
4.0,4.0,营养快线,2017/6/10 14:54,E
4.5,4.5,脉动,2017/6/10 14:55,E
4.0,4.0,85g新麦潮北海道吐司,2017/6/10 15:02,E
0.8,0.8,咪咪虾条马来西亚风味,2017/6/10 15:14,E
4.5,4.5,480ml小茗同学冷泡青柠红茶,2017/6/10 15:30,E
4.5,4.5,250ml燕塘红枣牛奶,2017/6/10 15:37,E
3.0,3.0,40g双汇玉米热狗肠,2017/6/10 15:40,E
3.0,3.0,茉莉蜜茶,2017/6/10 15:40,E
6.0,6.0,红牛,2017/6/10 15:43,E
3.0,3.0,怡宝纯净水,2017/6/10 15:46,E
3.2,3.2,咪咪虾条马来西亚风味,2017/6/10 15:48,E
4.0,4.0,银鹭八宝粥,2017/6/10 15:55,E
4.0,4.0,营养快线,2017/6/10 15:56,E
4.5,4.5,250ml燕塘红枣牛奶,2017/6/10 16:06,E
4.5,4.5,480ml小茗同学冷泡青柠红茶,2017/6/10 16:07,E
3.0,3.0,怡宝纯净水,2017/6/10 16:10,E
3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017/6/10 16:12,E
1.0,1.0,小鱼仔,2017/6/10 16:12,E
0.8,0.8,咪咪虾条马来西亚风味,2017/6/10 16:13,E
2.0,2.0,怡宝纯净水,2017/6/10 16:28,E
4.5,4.5,250ml燕塘红枣牛奶,2017/6/10 16:29,E
4.0,4.0,营养快线,2017/6/10 16:33,E
3.0,3.0,统一绿茶,2017/6/10 16:38,E
3.5,3.5,维他原味豆奶,2017/6/10 16:55,E
3.5,3.5,维他柠檬茶,2017/6/10 17:01,E
3.0,3.0,怡宝纯净水,2017/6/10 17:01,E
1.6,1.6,咪咪虾条马来西亚风味,2017/6/10 17:27,E
4.5,4.5,250ml燕塘红枣牛奶,2017/6/10 17:35,E
0.8,0.8,咪咪虾条马来西亚风味,2017/6/10 17:45,E
3.0,3.0,10g卫龙亲嘴烧香辣味,2017/6/10 18:05,E
3.0,3.0,13g无穷烤鸡小腿蜂蜜味,2017/6/10 18:50,E
3.0,3.0,怡宝纯净水,2017/6/10 18:50,E
2.0,2.0,40g双汇玉米热狗肠,2017/6/10 19:00,E
3.0,3.0,怡宝纯净水,2017/6/10 19:00,E
4.5,4.5,480ml小茗同学冷泡青柠红茶,2017/6/10 19:04,E
4.5,4.5,250ml燕塘甜牛奶,2017/6/10 19:15,E
3.5,3.5,500ml加多宝,2017/6/10 19:19,E
4.0,4.0,阿萨姆奶茶,2017/6/10 19:27,E
3.5,3.5,250ml燕塘原味酸奶,2017/6/10 19:45,E
3.0,3.0,250ml维他柠檬茶,2017/6/10 20:15,E
3.5,3.5,维他原味豆奶,2017/6/10 21:30,E
3.0,3.0,85g新麦潮手撕面包（提子味）,2017/6/10 21:31,E
2.5,2.5,30g元朗小蛋卷,2017/6/10 22:08,E
3.0,3.0,怡宝纯净水,2017/6/10 22:08,E
0.6,0.6,咪咪虾条马来西亚风味,2017/6/10 22:18,E
6.4,6.4,咪咪虾条马来西亚风味,2017/6/10 23:10,E
0.8,0.8,咪咪虾条马来西亚风味,2017/6/10 23:46,E
2.4,2.4,咪咪虾条马来西亚风味,2017/6/10 23:57,E
3.0,3.0,怡宝纯净水,2017/6/11 0:00,E
2.5,2.5,伊利优酸乳,2017/6/11 0:16,E
1.6,1.6,咪咪虾条马来西亚风味,2017/6/11 0:23,E
1.6,1.6,咪咪虾条马来西亚风味,2017/6/11 0:25,E
3.0,3.0,怡宝纯净水,2017/6/11 0:34,E
1.6,1.6,咪咪虾条马来西亚风味,2017/6/11 0:55,E
0.8,0.8,咪咪虾条马来西亚风味,2017/6/11 1:02,E
1.6,1.6,咪咪虾条马来西亚风味,2017/6/11 2:30,E
2.4,2.4,咪咪虾条马来西亚风味,2017/6/11 3:00,E
2.0,2.0,40g双汇玉米热狗肠,2017/6/11 7:34,E
3.0,3.0,怡宝纯净水,2017/6/11 7:34,E
1.5,1.5,40g双汇玉米热狗肠,2017/6/11 7:49,E
3.0,3.0,怡宝纯净水,2017/6/11 7:49,E
1.6,1.6,咪咪虾条马来西亚风味,2017/6/11 7:55,E
1.6,1.6,咪咪虾条马来西亚风味,2017/6/11 8:43,E
1.6,1.6,咪咪虾条马来西亚风味,2017/6/11 8:45,E
1.6,1.6,咪咪虾条马来西亚风味,2017/6/11 8:51,E
3.0,3.0,怡宝纯净水,2017/6/11 9:19,E
0.8,0.8,咪咪虾条马来西亚风味,2017/6/11 11:56,E
0.8,0.8,咪咪虾条马来西亚风味,2017/6/11 11:58,E
3.0,3.0,伊利优酸乳,2017/6/11 12:05,E
3.0,3.0,伊利优酸乳,2017/6/11 12:14,E
5.0,5.0,85g统一老坛酸菜牛肉面,2017/6/11 12:15,E
3.0,3.0,伊利优酸乳,2017/6/11 12:15,E
0.8,0.8,咪咪虾条马来西亚风味,2017/6/11 12:24,E
3.0,3.0,怡宝纯净水,2017/6/11 12:28,E
0.8,0.8,咪咪虾条马来西亚风味,2017/6/11 12:46,E
0.8,0.8,咪咪虾条马来西亚风味,2017/6/11 13:22,E
1.5,1.5,40g双汇玉米热狗肠,2017/6/11 14:07,E
3.0,3.0,雪碧330ml,2017/6/11 14:07,E
3.0,3.0,怡宝纯净水,2017/6/11 14:18,E
1.5,1.5,40g双汇玉米热狗肠,2017/6/11 14:20,E
3.0,3.0,怡宝纯净水,2017/6/11 14:20,E
0.8,0.8,咪咪虾条马来西亚风味,2017/6/11 14:26,E
0.8,0.8,咪咪虾条马来西亚风味,2017/6/11 14:27,E
3.0,3.0,怡宝纯净水,2017/6/11 14:38,E
3.0,3.0,怡宝纯净水,2017/6/11 14:57,E
4.0,4.0,美汁源果粒橙,2017/6/11 14:58,E
3.0,3.0,怡宝纯净水,2017/6/11 15:18,E
8.0,8.0,美汁源果粒橙,2017/6/11 15:24,E
1.5,1.5,40g双汇玉米热狗肠,2017/6/11 15:38,E
3.0,3.0,伊利优酸乳,2017/6/11 15:38,E
1.5,1.5,40g双汇玉米热狗肠,2017/6/11 15:48,E
3.0,3.0,伊利优酸乳,2017/6/11 15:48,E
1.5,1.5,40g双汇玉米热狗肠,2017/6/11 15:52,E
3.0,3.0,可口可乐最新款,2017/6/11 15:52,E
4.0,4.0,美汁源果粒橙,2017/6/11 15:55,E
3.0,3.0,可口可乐最新款,2017/6/11 16:07,E
4.0,4.0,美汁源果粒橙,2017/6/11 16:09,E
4.0,4.0,美汁源果粒橙,2017/6/11 16:10,E
4.0,4.0,美汁源果粒橙,2017/6/11 16:13,E
3.0,3.0,每日特惠,2017/6/11 16:26,E
3.0,3.0,怡宝纯净水,2017/6/11 17:38,E
10.0,10.0,脉动（椰子菠萝口味）,2017/6/11 17:42,E
1.5,1.5,40g双汇玉米热狗肠,2017/6/11 17:43,E
3.0,3.0,怡宝纯净水,2017/6/11 17:43,E
1.5,1.5,40g双汇玉米热狗肠,2017/6/11 17:44,E
3.0,3.0,怡宝纯净水,2017/6/11 17:44,E
10.0,10.0,脉动（椰子菠萝口味）,2017/6/11 17:45,E
3.0,3.0,怡宝纯净水,2017/6/11 17:46,E
4.5,4.5,250ml燕塘红枣牛奶,2017/6/11 17:47,E
3.0,3.0,怡宝纯净水,2017/6/11 17:47,E
3.0,3.0,印尼芝士威化饼干,2017/6/11 17:58,E
10.0,10.0,脉动（椰子菠萝口味）,2017/6/11 18:03,E
5.0,5.0,脉动（青柠）,2017/6/11 18:05,E
1.5,1.5,40g双汇玉米热狗肠,2017/6/11 18:06,E
3.0,3.0,怡宝纯净水,2017/6/11 18:06,E
4.5,4.5,250ml燕塘甜牛奶,2017/6/11 18:12,E
3.5,3.5,250ml燕塘红枣牛奶,2017/6/11 18:14,E
3.5,3.5,85g新麦潮手撕面包（提子味）,2017/6/11 18:15,E
5.0,5.0,脉动（青柠）,2017/6/11 18:44,E
5.0,5.0,脉动（青柠）,2017/6/11 18:54,E
5.0,5.0,脉动（青柠）,2017/6/11 19:02,E
3.0,3.0,怡宝纯净水,2017/6/11 19:32,E
3.0,3.0,怡宝纯净水,2017/6/11 19:44,E
3.0,3.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/6/11 19:56,E
4.5,4.5,250ml燕塘原味酸奶,2017/6/11 20:16,E
5.0,5.0,脉动（青柠）,2017/6/11 20:20,E
5.0,5.0,脉动（青柠）,2017/6/11 20:32,E
3.0,3.0,统一绿茶,2017/6/11 20:33,E
5.0,5.0,脉动（青柠）,2017/6/11 20:44,E
1.5,1.5,40g双汇玉米热狗肠,2017/6/11 20:59,E
3.0,3.0,怡宝纯净水,2017/6/11 20:59,E
3.0,3.0,怡宝纯净水,2017/6/11 21:04,E
3.0,3.0,怡宝纯净水,2017/6/11 21:14,E
3.5,3.5,250ml燕塘原味酸奶,2017/6/11 21:16,E
3.5,3.5,250ml燕塘甜牛奶,2017/6/11 21:32,E
1.5,1.5,40g双汇玉米热狗肠,2017/6/11 21:40,E
3.0,3.0,怡宝纯净水,2017/6/11 21:40,E
1.5,1.5,40g双汇玉米热狗肠,2017/6/11 22:04,E
3.0,3.0,怡宝纯净水,2017/6/11 22:04,E
3.5,3.5,丽芝士纳宝帝奶酪威化饼干,2017/6/11 22:29,E
6.0,6.0,红牛,2017/6/11 22:30,E
4.5,4.5,250ml燕塘甜牛奶,2017/6/11 22:31,E
4.5,4.5,250ml燕塘原味酸奶,2017/6/11 22:33,E
3.5,3.5,丽芝士纳宝帝奶酪威化饼干,2017/6/11 22:36,E
3.0,3.0,怡宝纯净水,2017/6/11 22:43,E
3.5,3.5,丽芝士纳宝帝奶酪威化饼干,2017/6/11 23:04,E
3.5,3.5,丽芝士纳宝帝奶酪威化饼干,2017/6/11 23:06,E
1.5,1.5,40g双汇玉米热狗肠,2017/6/11 23:09,E
3.0,3.0,怡宝纯净水,2017/6/11 23:09,E
1.5,1.5,40g双汇玉米热狗肠,2017/6/11 23:10,E
3.0,3.0,怡宝纯净水,2017/6/11 23:10,E
3.5,3.5,丽芝士纳宝帝奶酪威化饼干,2017/6/11 23:18,E
3.0,3.0,怡宝纯净水,2017/6/12 0:04,E
1.5,1.5,40g双汇玉米热狗肠,2017/6/12 0:09,E
3.0,3.0,怡宝纯净水,2017/6/12 0:09,E
3.5,3.5,丽芝士纳宝帝奶酪威化饼干,2017/6/12 0:22,E
8.0,8.0,乐事薯片（青柠）,2017/6/12 0:32,E
3.0,3.0,怡宝纯净水,2017/6/12 1:07,E
3.0,3.0,怡宝纯净水,2017/6/12 2:43,E
24.0,24.0,乐事薯片（青柠）,2017/6/12 3:00,E
3.0,3.0,怡宝纯净水,2017/6/12 3:02,E
1.5,1.5,40g双汇玉米热狗肠,2017/6/12 3:57,E
3.0,3.0,怡宝纯净水,2017/6/12 3:57,E
3.0,3.0,怡宝纯净水,2017/6/12 4:03,E
3.0,3.0,怡宝纯净水,2017/6/12 5:59,E
8.0,8.0,乐事薯片（黄瓜味）,2017/6/12 7:49,E
8.0,8.0,乐事薯片（黄瓜味）,2017/6/12 8:15,E
3.0,3.0,怡宝纯净水,2017/6/12 9:13,E
8.0,8.0,乐事薯片（黄瓜味）,2017/6/12 9:28,E
7.0,7.0,乐事薯片（黄瓜味）,2017/6/12 9:44,E
8.0,8.0,乐事薯片（黄瓜味）,2017/6/12 9:52,E
3.0,3.0,雪碧最新款,2017/6/12 10:18,E
8.0,8.0,乐事薯片（黄瓜味）,2017/6/12 10:20,E
1.5,1.5,40g双汇玉米热狗肠,2017/6/12 11:59,E
3.0,3.0,怡宝纯净水,2017/6/12 11:59,E
8.0,8.0,乐事薯片（黄瓜味）,2017/6/12 12:01,E
3.5,3.5,可乐可乐,2017/6/12 12:03,E
3.5,3.5,可乐可乐,2017/6/12 12:09,E
4.5,4.5,68g好丽友巧克力派2枚,2017/6/12 12:11,E
3.0,3.0,怡宝纯净水,2017/6/12 12:11,E
3.0,3.0,怡宝纯净水,2017/6/12 12:13,E
3.0,3.0,怡宝纯净水,2017/6/12 12:17,E
3.5,3.5,可乐可乐,2017/6/12 12:22,E
3.0,3.0,怡宝纯净水,2017/6/12 13:29,E
4.5,4.5,50g上好佳田园薯片番茄味,2017/6/12 14:24,E
3.0,3.0,250ml维他原味豆奶,2017/6/12 14:58,E
3.0,3.0,怡宝纯净水,2017/6/12 14:58,E
3.0,3.0,可乐可乐,2017/6/12 15:03,E
3.0,3.0,怡宝纯净水,2017/6/12 15:52,E
3.5,3.5,可乐可乐,2017/6/12 15:54,E
3.0,3.0,怡宝纯净水,2017/6/12 16:01,E
3.5,3.5,可乐可乐,2017/6/12 16:09,E
3.5,3.5,可乐可乐,2017/6/12 16:40,E
3.0,3.0,可乐可乐,2017/6/12 16:45,E
1.5,1.5,40g双汇玉米热狗肠,2017/6/12 16:50,E
3.0,3.0,怡宝纯净水,2017/6/12 16:50,E
4.5,4.5,50g上好佳田园薯片番茄味,2017/6/12 17:06,E
3.0,3.0,怡宝纯净水,2017/6/12 17:06,E
3.5,3.5,可乐可乐,2017/6/12 17:23,E
3.0,3.0,600ml可口可乐,2017/6/12 17:31,E
1.5,1.5,40g双汇玉米热狗肠,2017/6/12 17:34,E
3.0,3.0,可口可乐最新款,2017/6/12 17:34,E
2.5,2.5,250ml统一麦香奶茶,2017/6/12 17:45,E
3.0,3.0,可口可乐最新款,2017/6/12 17:45,E
